transaction_amount,transaction_datetime,is_scam_prob,scam_possibility,recipient_name,sender_name,message
2494.83,2023-01-02 14:45:48,0.5401167093628201,Moderate,Patrick Hunt,Brenda French,Compare program instead military. Urgent action required!
609.6,2023-01-02 10:04:56,0.4634777312306678,Low,Marcus Kelley,Joy Davis,Thank you for your recent transaction. Your account balance is updated.
198.87,2023-01-01 08:37:08,0.07751770979298578,Low,Laurie Rios,Juan Jenkins,Thank you for your recent transaction. Your account balance is updated.
414.92,2023-01-07 09:36:32,0.2888294299196087,Low,Daniel Wright,Brandon King,Thank you for your recent transaction. Your account balance is updated.
161.28,2023-01-01 13:58:08,0.025982293725780314,Low,Raymond Tucker,Elizabeth Jenkins,Thank you for your recent transaction. Your account balance is updated.
344.48,2023-01-05 13:19:48,0.1896963648501283,Low,John Gonzalez,Lisa Smith,Thank you for your recent transaction. Your account balance is updated.
145.53,2023-01-07 16:36:55,0.9112697889835111,Highest,Destiny Robles,Wanda Bowman,Pick travel medical keep air why society. Urgent action required!
2964.02,2023-01-06 13:04:45,0.6726487394323711,Moderate,Tammy Hess,Sarah Rose,Sit represent cup add. Urgent action required!
824.31,2023-01-01 15:49:06,0.4919403826093567,Low,James Turner,Denise Mayer,Thank you for your recent transaction. Your account balance is updated.
4831.45,2023-01-05 10:51:06,0.7704893585012963,Moderate,Margaret Shaffer,Deborah Elliott,Role task all central ever. Urgent action required!
4407.44,2023-01-07 18:40:54,0.7554538093252579,Moderate,Christopher Mayo,Barbara Flores,Ten big treat image decide realize bring work. Urgent action required!
1092.7,2023-01-05 09:14:20,0.7987045738426389,Moderate,Jesse Wheeler,Robert Collins,Skill never meeting sit bed wrong. Urgent action required!
807.42,2023-01-07 11:08:34,0.0002406697429022664,Low,Shawna Horne,Holly Mack,Thank you for your recent transaction. Your account balance is updated.
633.96,2023-01-01 15:23:46,0.38306281213446736,Low,Cynthia Scott,Julia Parsons,Thank you for your recent transaction. Your account balance is updated.
3661.55,2023-01-04 13:28:12,0.9701644645240858,Highest,Curtis Fisher,Jonathan Schultz,They different campaign like none cut. Urgent action required!
29.68,2023-01-06 12:27:23,0.2816006102352514,Low,James Montgomery,Sheila King,Thank you for your recent transaction. Your account balance is updated.
1617.91,2023-01-04 10:10:11,0.551704752595235,Moderate,Douglas Rodriguez,Jeff Johnson,Character teach would four. Urgent action required!
4851.19,2023-01-01 09:13:12,0.7019485009805053,Moderate,Tristan Brewer,Jason Davis,Generation despite past. Urgent action required!
1487.53,2023-01-07 17:02:03,0.735115824840396,Moderate,Andrea Henderson,Janet Williamson,Travel resource day each training authority. Urgent action required!
567.14,2023-01-06 17:42:18,0.2967062891698996,Low,Madeline Melendez,Shannon Arnold,Thank you for your recent transaction. Your account balance is updated.
831.15,2023-01-04 12:35:23,0.11050135122769,Low,Laura Burke,Allison Ryan,Thank you for your recent transaction. Your account balance is updated.
1448.37,2023-01-03 13:09:10,0.5420353855061182,Moderate,Faith Brown,Kaitlyn Green,Animal tend put full break year five. Urgent action required!
206.1,2023-01-03 10:36:46,0.9859616844014174,Highest,Jenny Webb,Jason Hopkins,Still purpose why my paper condition. Urgent action required!
677.01,2023-01-02 16:16:14,0.3562482530875838,Low,Marc Ross,Tina White,Thank you for your recent transaction. Your account balance is updated.
1435.94,2023-01-01 13:16:13,0.6568932346546846,Moderate,Christopher Mccann,Kelsey Collins,Old check drive. Urgent action required!
472.5,2023-01-07 13:15:29,0.43354310280380104,Low,Victoria Peterson,Frank Perry,Thank you for your recent transaction. Your account balance is updated.
689.95,2023-01-07 10:05:03,0.060552256241260594,Low,Eric Martinez,Katrina Hughes,Thank you for your recent transaction. Your account balance is updated.
2709.92,2023-01-06 16:10:37,0.7051889789173547,Moderate,Brenda Villanueva,Jimmy Odom,Action top shoulder play. Urgent action required!
3317.01,2023-01-05 17:55:40,0.6363481252670565,Moderate,Joseph Michael,Jose Sandoval,Agreement character black cause food. Urgent action required!
98.55,2023-01-03 15:57:08,0.9265317740991033,Highest,Nicole Jones,Jennifer Dean,Weight majority herself consider by. Urgent action required!
1634.62,2023-01-06 10:14:50,0.7696161773547716,Moderate,Katherine Wright,Christopher Jones,Type purpose scene maybe anyone south. Urgent action required!
3345.62,2023-01-01 11:55:20,0.6677947928065698,Moderate,Steven Butler,Nicole Harris,Company to space beautiful what animal form lot. Urgent action required!
394.43,2023-01-06 09:50:00,0.712604684254733,Moderate,Thomas Phillips,Nicholas Davis,Change society worry usually current. Urgent action required!
871.7,2023-01-05 15:54:11,0.31070352355824093,Low,Jennifer Camacho,Daniel Smith,Thank you for your recent transaction. Your account balance is updated.
676.22,2023-01-06 16:43:25,0.030422314393284244,Low,Joseph Powell,David Taylor,Thank you for your recent transaction. Your account balance is updated.
1630.95,2023-01-05 15:06:56,0.8762966404914849,Lowest,Phillip Parker,Jennifer Preston,Phone especially center real represent reveal risk. Urgent action required!
3031.12,2023-01-07 13:56:29,0.995565660999882,Highest,Xavier Odom,Joseph Edwards,Least organization reason Democrat. Urgent action required!
754.84,2023-01-07 10:23:38,0.45802382053358925,Low,Maria Lester,Misty Zimmerman,Thank you for your recent transaction. Your account balance is updated.
4343.74,2023-01-03 14:48:25,0.9298010863077227,Highest,Richard Rubio,Crystal Williamson,Agency add simple even purpose. Urgent action required!
815.21,2023-01-03 10:11:32,0.48933083162423596,Low,Joshua Gillespie,Michelle Smith,Thank you for your recent transaction. Your account balance is updated.
1206.42,2023-01-05 15:14:30,0.6163699311345824,Moderate,Scott Walker,Thomas Perez,Treat add read memory. Urgent action required!
3845.15,2023-01-02 09:03:58,0.8883258147026221,Lowest,Nancy Jackson,Lauren Adams,Necessary lay market close really quality probably. Urgent action required!
4633.74,2023-01-01 14:17:42,0.8646777525856504,Lowest,Micheal Vaughan,Elizabeth Reynolds,Might develop white easy child. Urgent action required!
882.44,2023-01-03 13:45:02,0.0462798794892475,Low,Javier Simon,Tammy Allen,Thank you for your recent transaction. Your account balance is updated.
257.39,2023-01-06 15:16:59,0.15650789908045648,Low,Stephanie Wiley,William Lucas,Thank you for your recent transaction. Your account balance is updated.
4905.71,2023-01-03 14:56:18,0.8382911938541139,Lowest,Shannon Smith,John Oliver,By thing have evidence. Urgent action required!
93.44,2023-01-01 13:37:55,0.5177406571044623,Moderate,Cindy Hopkins,Jake Ellis,Power key sense fish dinner. Urgent action required!
707.85,2023-01-03 12:01:53,0.10155660342917883,Low,Alicia Alvarado,Jacob Luna,Thank you for your recent transaction. Your account balance is updated.
4880.67,2023-01-04 17:58:39,0.9286063295770195,Highest,Debra Stephens,Logan Garcia,Drive with establish wonder. Urgent action required!
2357.4,2023-01-04 13:59:08,0.8831142870743197,Lowest,Elizabeth Kemp,Hunter Clark,Rich picture today candidate. Urgent action required!
533.02,2023-01-02 10:06:09,0.758673884686781,Moderate,Edward Goodwin,Patrick Martin,Learn group space south challenge. Urgent action required!
531.41,2023-01-02 16:28:55,0.9955492647395692,Highest,Sandra Petty,Kimberly Hanson,Natural this three develop defense strategy. Urgent action required!
1533.47,2023-01-04 11:05:59,0.9552861960018223,Highest,William Johnson,Karen Mcpherson,Concern would experience subject. Urgent action required!
833.55,2023-01-06 14:39:22,0.27753898614396866,Low,Michael Swanson,Lisa Copeland,Thank you for your recent transaction. Your account balance is updated.
2727.02,2023-01-06 10:22:58,0.9013233741627718,Highest,Richard Collins,Jennifer Martinez,Season free show fly to. Urgent action required!
350.87,2023-01-03 08:31:25,0.9488816248994638,Highest,Scott Roman,Stephanie Mitchell,He piece rich attorney put can. Urgent action required!
2140.64,2023-01-05 14:00:32,0.5001480831643993,Moderate,Lisa Cooper,Scott Anderson,Major thus by value view easy huge upon. Urgent action required!
2555.88,2023-01-03 15:57:40,0.6921797335437422,Moderate,Tara Wells,Jeffrey Kim,Whose realize environment arrive. Urgent action required!
950.43,2023-01-01 16:44:23,0.231517068246056,Low,Susan Doyle,Alexandra Smith,Thank you for your recent transaction. Your account balance is updated.
692.45,2023-01-01 14:08:43,0.44945919318374117,Low,William Cooper,Mark Jackson,Thank you for your recent transaction. Your account balance is updated.
249.22,2023-01-02 08:13:31,0.8313908410670791,Lowest,Christopher Hale,Justin Brooks,Way PM soon mother education. Urgent action required!
4077.5,2023-01-05 10:48:49,0.7558741511783872,Moderate,Richard Moore,Elizabeth Sanchez,Discuss weight human onto lose myself reduce. Urgent action required!
819.24,2023-01-01 13:17:15,0.7048361975173365,Moderate,Stephanie Williams,Carrie Richardson,Entire save picture tree phone strategy other. Urgent action required!
503.23,2023-01-03 15:53:09,0.4339758491202951,Low,Stephanie Williams,Donald Lawrence,Thank you for your recent transaction. Your account balance is updated.
3408.42,2023-01-01 12:08:47,0.8854073229335307,Lowest,Betty Harvey,Douglas Perez,Exist fire thing television. Urgent action required!
3634.28,2023-01-03 11:18:35,0.5252182516309006,Moderate,Jose Mitchell,Tina Graham,Here language serve in administration this rest. Urgent action required!
232.13,2023-01-05 11:45:52,0.7139420798267541,Moderate,James Graham,Deanna Leonard,Cost sell center sing. Urgent action required!
2932.73,2023-01-03 08:47:12,0.6283363652986538,Moderate,Jane Thompson,Heather Harper,Gun after last identify both just miss. Urgent action required!
303.88,2023-01-02 09:20:43,0.371585840912535,Low,Diane Sanchez,Jennifer Brown,Thank you for your recent transaction. Your account balance is updated.
248.11,2023-01-03 13:13:54,0.11411475718677855,Low,Angelica Russell,Kristen Bonilla,Thank you for your recent transaction. Your account balance is updated.
47.2,2023-01-07 17:14:13,0.45824684193429177,Low,Emma Ramirez,Jessica Miller,Thank you for your recent transaction. Your account balance is updated.
982.77,2023-01-03 10:55:32,0.19045015560751888,Low,Lauren Miller,Wesley Carter,Thank you for your recent transaction. Your account balance is updated.
2955.78,2023-01-02 09:35:46,0.6771599579223208,Moderate,Linda David,Courtney Chan,Hot age particularly wind TV movement. Urgent action required!
3496.91,2023-01-02 14:46:21,0.8452881080201297,Lowest,Andre Cruz,Monica Smith,Situation student region. Urgent action required!
65.08,2023-01-07 08:34:04,0.09207004570890254,Low,Christopher Flores,Sharon Moore,Thank you for your recent transaction. Your account balance is updated.
2246.37,2023-01-06 17:18:08,0.5819698075118143,Moderate,Paul Gonzales,Patrick Norman,Effect foreign follow several yet method deal. Urgent action required!
3315.0,2023-01-04 17:53:46,0.7901095122670945,Moderate,Erica Hardin,George Gonzales,Speech performance at structure that might. Urgent action required!
989.36,2023-01-06 19:52:54,0.4628306571988078,Low,Amanda Bell,Angela Contreras,Thank you for your recent transaction. Your account balance is updated.
4694.36,2023-01-03 15:36:38,0.95097843464376,Highest,Ricky Anderson,Sue Hodge,End doctor management cup weight develop hot ask. Urgent action required!
1709.32,2023-01-05 09:50:10,0.8202194416838713,Lowest,Faith Adams,Alfred Miles,Million through because follow. Urgent action required!
497.49,2023-01-01 10:54:39,0.45458350557520943,Low,Kenneth Wood,Brandi Rodriguez,Thank you for your recent transaction. Your account balance is updated.
157.64,2023-01-01 14:10:08,0.29814297114814026,Low,Marcus Hatfield,Ian Tanner,Thank you for your recent transaction. Your account balance is updated.
1861.78,2023-01-03 11:31:47,0.6450826919667862,Moderate,Lisa Miller,Joseph Jenkins,Military wait sea last window subject. Urgent action required!
634.45,2023-01-06 10:43:23,0.08743269749364246,Low,David Mills,Lindsey Buck,Thank you for your recent transaction. Your account balance is updated.
4918.43,2023-01-04 08:00:16,0.6056248026461527,Moderate,Linda Miller,James James,Capital book book. Urgent action required!
1077.01,2023-01-06 12:42:17,0.593516892113864,Moderate,Jeremy Wilson,James Castillo,Person game charge camera cut others. Urgent action required!
87.95,2023-01-04 16:51:28,0.1220435620298127,Low,Lisa Burton,Bobby Whitaker,Thank you for your recent transaction. Your account balance is updated.
616.92,2023-01-06 16:44:25,0.22476023765881947,Low,John Garrison,Ashley Cabrera,Thank you for your recent transaction. Your account balance is updated.
3178.19,2023-01-01 16:45:14,0.8277197477910081,Lowest,Nicolas Dodson,David Guzman,Might animal fish. Urgent action required!
542.33,2023-01-05 14:43:27,0.671956140494912,Moderate,Timothy Klein,Anita Davis,Evidence bar food thus. Urgent action required!
488.04,2023-01-05 15:47:01,0.3447601872692956,Low,Jimmy Kelly,David Arnold,Thank you for your recent transaction. Your account balance is updated.
154.35,2023-01-03 16:49:42,0.8972965885332946,Lowest,Kyle Benson,Martin Ruiz,Best one cost audience establish safe common public. Urgent action required!
2238.41,2023-01-02 16:03:49,0.7195016550477659,Moderate,Pamela Francis,Leah Clark,Travel senior who brother nature tax issue. Urgent action required!
1280.91,2023-01-07 17:53:36,0.8863316582473657,Lowest,Anna Davis,Jeremy Bates,Hand conference anything between stock determine surface. Urgent action required!
4132.77,2023-01-03 08:20:00,0.9854560710046784,Highest,Mary Harris,Jill Wilson,Man economic police investment husband season environment. Urgent action required!
971.58,2023-01-04 12:51:01,0.47321502991810505,Low,Shaun Schmidt,John Tanner,Thank you for your recent transaction. Your account balance is updated.
3193.02,2023-01-07 13:07:33,0.6020536729270451,Moderate,Stephen Mccullough,Michael Davis,Type affect section suffer bit central arrive. Urgent action required!
853.8,2023-01-07 18:15:20,0.06154264690989619,Low,Eric Whitney,Robert Smith,Thank you for your recent transaction. Your account balance is updated.
3148.38,2023-01-05 13:13:56,0.8518824898598457,Lowest,Stephanie Benson,James Mendoza,Dinner specific world animal development air. Urgent action required!
