transaction_amount,transaction_datetime,is_scam,recipient_name,sender_name,message
670.04,2023-01-07 11:19:40,0,Michelle Gates,Melanie Davis,Thank you for your recent transaction. Your account balance is updated.
864.8,2023-01-02 12:19:24,0,Cameron Sanchez,Samuel Perry,Thank you for your recent transaction. Your account balance is updated.
400.86,2023-01-01 09:24:34,0,Michael Jenkins,Diane Lane,Thank you for your recent transaction. Your account balance is updated.
30.14,2023-01-06 08:24:58,0,Anthony Stewart,Laura Hansen,Thank you for your recent transaction. Your account balance is updated.
531.98,2023-01-03 10:22:08,0,Vanessa Hicks,Shawn Morales,Thank you for your recent transaction. Your account balance is updated.
128.55,2023-01-06 09:13:45,0,Lisa Sanchez,Melinda Brown,Thank you for your recent transaction. Your account balance is updated.
911.72,2023-01-02 15:46:54,0,Eric Morris,Kimberly Villanueva,Thank you for your recent transaction. Your account balance is updated.
394.22,2023-01-02 17:34:22,0,Kelsey Gillespie,George Perry,Thank you for your recent transaction. Your account balance is updated.
438.11,2023-01-04 12:41:28,0,Paul Parker,Marc Allen,Thank you for your recent transaction. Your account balance is updated.
578.24,2023-01-07 08:48:25,0,Jeff Cobb,Samuel Holder,Thank you for your recent transaction. Your account balance is updated.
342.25,2023-01-04 09:59:18,0,James Horn,Ryan Wiggins,Thank you for your recent transaction. Your account balance is updated.
657.45,2023-01-03 13:14:09,0,Kim Ferguson,Jessica Gaines,Thank you for your recent transaction. Your account balance is updated.
100.03,2023-01-04 08:16:30,0,Christy Proctor,Pamela Perez,Thank you for your recent transaction. Your account balance is updated.
596.56,2023-01-05 09:46:37,0,Stacey Daniel,Monica Pratt,Thank you for your recent transaction. Your account balance is updated.
968.06,2023-01-07 12:13:43,0,Kelly Frederick,Kimberly Perez,Thank you for your recent transaction. Your account balance is updated.
996.49,2023-01-06 14:57:40,1,Ashley Lewis,Michael Moon,Drug its Democrat officer police thank analysis party. Urgent action required!
882.67,2023-01-04 12:54:02,0,Cynthia Garcia,Ashley Frederick,Thank you for your recent transaction. Your account balance is updated.
199.36,2023-01-07 12:55:11,0,Katherine Lewis,Michael Allen,Thank you for your recent transaction. Your account balance is updated.
75.17,2023-01-02 14:44:39,0,Timothy Camacho,David Clark,Thank you for your recent transaction. Your account balance is updated.
880.67,2023-01-02 17:29:32,0,Diana Palmer,Daniel Gomez,Thank you for your recent transaction. Your account balance is updated.
285.36,2023-01-02 09:06:49,0,Zachary Miranda,Christopher Williams,Thank you for your recent transaction. Your account balance is updated.
674.59,2023-01-02 16:44:08,0,Jeffrey Wilson,Peter Walker,Thank you for your recent transaction. Your account balance is updated.
3694.46,2023-01-02 10:34:32,1,Dawn Villarreal,Phillip Moore,Maintain worker clearly fly certain. Urgent action required!
575.91,2023-01-02 16:34:14,0,Eric Smith,Michael Lopez,Thank you for your recent transaction. Your account balance is updated.
226.87,2023-01-05 12:32:31,0,Jonathan Russell,Jocelyn Hampton,Thank you for your recent transaction. Your account balance is updated.
112.92,2023-01-05 13:33:14,0,Mary Pena,Candace Smith,Thank you for your recent transaction. Your account balance is updated.
523.14,2023-01-04 16:36:19,0,Tammy Kennedy,Thomas Gross,Thank you for your recent transaction. Your account balance is updated.
416.82,2023-01-04 14:50:08,0,Maria White,John Gonzales,Thank you for your recent transaction. Your account balance is updated.
627.95,2023-01-06 13:13:27,0,Tyrone Gonzales,Michelle Gibson,Thank you for your recent transaction. Your account balance is updated.
905.91,2023-01-03 10:18:20,0,Nicole Hart,Rebecca Fernandez,Thank you for your recent transaction. Your account balance is updated.
105.85,2023-01-02 15:17:43,0,April Bryant,Miranda Rodriguez,Thank you for your recent transaction. Your account balance is updated.
331.46,2023-01-04 11:09:24,0,Malik Waller,Alicia Garner,Thank you for your recent transaction. Your account balance is updated.
596.64,2023-01-01 16:48:05,0,Thomas Vega,Stephen Mcpherson,Thank you for your recent transaction. Your account balance is updated.
564.29,2023-01-06 09:53:00,0,Karen Lane,Charles Parker,Thank you for your recent transaction. Your account balance is updated.
814.61,2023-01-04 16:36:50,0,Mary Williams,Jeffrey Knox,Thank you for your recent transaction. Your account balance is updated.
272.44,2023-01-03 15:46:25,0,Frances Cardenas,Jennifer Walker,Thank you for your recent transaction. Your account balance is updated.
91.91,2023-01-01 16:18:29,0,Laurie Middleton,Amanda Escobar,Thank you for your recent transaction. Your account balance is updated.
444.23,2023-01-06 11:57:38,0,Wesley Santiago,Kimberly Williams,Thank you for your recent transaction. Your account balance is updated.
179.06,2023-01-05 15:05:37,0,Cynthia Robles,Alison Chan,Thank you for your recent transaction. Your account balance is updated.
112.48,2023-01-06 16:16:51,0,Lisa Cameron,Jennifer Coffey,Thank you for your recent transaction. Your account balance is updated.
553.15,2023-01-05 17:21:27,0,Thomas Harper,Mark Smith,Thank you for your recent transaction. Your account balance is updated.
4303.66,2023-01-04 08:45:55,1,Mark Stanley,Samuel Long,Sort defense call short part. Urgent action required!
19.22,2023-01-05 14:59:09,0,Jennifer Gonzalez,Jimmy Reese,Thank you for your recent transaction. Your account balance is updated.
345.17,2023-01-04 16:02:53,0,Gary Torres,Phillip Baldwin,Thank you for your recent transaction. Your account balance is updated.
665.28,2023-01-06 09:23:13,0,William Smith,Edward Mcclain,Thank you for your recent transaction. Your account balance is updated.
128.56,2023-01-02 15:26:36,0,Michael Palmer,Barbara Cook,Thank you for your recent transaction. Your account balance is updated.
671.86,2023-01-02 08:55:03,0,Todd Villarreal,Matthew Wright,Thank you for your recent transaction. Your account balance is updated.
915.2,2023-01-02 13:10:09,0,Cody Perez,Mariah Jones,Thank you for your recent transaction. Your account balance is updated.
261.49,2023-01-07 17:47:20,0,Scott Gonzalez,Debra Davidson,Thank you for your recent transaction. Your account balance is updated.
263.73,2023-01-01 13:05:12,0,Charles Williams,Kelsey Serrano,Thank you for your recent transaction. Your account balance is updated.
747.42,2023-01-06 18:49:51,0,Ashley Patterson,Adam Brady,Thank you for your recent transaction. Your account balance is updated.
361.45,2023-01-05 17:35:31,0,Deanna Vaughn,Wayne Berry,Thank you for your recent transaction. Your account balance is updated.
33.2,2023-01-02 09:16:29,0,Jeremy Brady,Sarah Peterson,Thank you for your recent transaction. Your account balance is updated.
765.97,2023-01-01 08:37:24,0,Ryan Perry,Logan Garcia,Thank you for your recent transaction. Your account balance is updated.
149.09,2023-01-01 12:40:29,0,Alexandra Smith,Jennifer Montgomery,Thank you for your recent transaction. Your account balance is updated.
928.4,2023-01-01 15:00:11,0,Stacy Collins,Melissa Allen,Thank you for your recent transaction. Your account balance is updated.
87.21,2023-01-01 08:24:00,0,Andrew Brown,Heather Prince,Thank you for your recent transaction. Your account balance is updated.
978.48,2023-01-01 10:59:42,0,Robin Vaughn,Rebekah Smith,Thank you for your recent transaction. Your account balance is updated.
642.99,2023-01-07 08:59:45,0,Alexander Morris,Katherine Black,Thank you for your recent transaction. Your account balance is updated.
888.87,2023-01-07 19:19:49,0,David Knight,Andre Kelley,Thank you for your recent transaction. Your account balance is updated.
304.6,2023-01-07 08:49:36,0,Joseph Webb,Robert Swanson,Thank you for your recent transaction. Your account balance is updated.
2656.64,2023-01-03 14:19:37,1,Ana Howell,Caitlin Meyer,Position thing affect white end interview reality suddenly. Urgent action required!
972.9,2023-01-02 08:23:23,0,Cory Carr,Jason Lester,Thank you for your recent transaction. Your account balance is updated.
240.24,2023-01-01 10:26:21,0,Margaret Russell,Cindy Vance,Thank you for your recent transaction. Your account balance is updated.
740.77,2023-01-03 16:58:44,0,Katie Moody,John Gray,Thank you for your recent transaction. Your account balance is updated.
89.9,2023-01-05 17:15:06,0,Robert Prince,Jorge Hawkins,Thank you for your recent transaction. Your account balance is updated.
203.1,2023-01-01 11:35:53,0,Samantha Chen,David Carrillo,Thank you for your recent transaction. Your account balance is updated.
494.43,2023-01-05 10:40:37,0,Randall Reed,Stacy Reeves,Thank you for your recent transaction. Your account balance is updated.
709.58,2023-01-03 12:45:48,0,Austin Freeman,Christine Hester,Thank you for your recent transaction. Your account balance is updated.
170.55,2023-01-06 17:56:35,0,Laurie Shaffer,Daniel Day,Thank you for your recent transaction. Your account balance is updated.
184.32,2023-01-02 13:54:57,0,Jeffrey Casey,Kerri Berry,Thank you for your recent transaction. Your account balance is updated.
276.94,2023-01-04 11:42:36,0,Chad Stafford,Samuel Gordon,Thank you for your recent transaction. Your account balance is updated.
734.36,2023-01-05 16:12:10,0,Janice West,Duane Diaz,Thank you for your recent transaction. Your account balance is updated.
901.9,2023-01-02 17:43:07,0,Andrew Le,Shawn Williams,Thank you for your recent transaction. Your account balance is updated.
608.13,2023-01-06 08:38:23,0,Christy Anderson,Evan Case,Thank you for your recent transaction. Your account balance is updated.
408.76,2023-01-03 14:08:18,0,Troy Estes,Anthony Kaufman,Thank you for your recent transaction. Your account balance is updated.
183.04,2023-01-07 14:01:49,0,Leslie Pitts,Dawn Wilson,Thank you for your recent transaction. Your account balance is updated.
290.06,2023-01-03 08:06:30,0,Brooke Hughes,Cynthia Smith,Thank you for your recent transaction. Your account balance is updated.
812.16,2023-01-04 12:42:15,0,Daniel Fitzgerald,William Johnson,Thank you for your recent transaction. Your account balance is updated.
896.08,2023-01-03 08:08:49,0,Mary Flowers,David Valentine,Thank you for your recent transaction. Your account balance is updated.
159.04,2023-01-05 11:58:35,0,David Harmon,Daniel Stephens,Thank you for your recent transaction. Your account balance is updated.
339.41,2023-01-01 08:38:25,0,Kimberly Frank,Eric Wang,Thank you for your recent transaction. Your account balance is updated.
362.24,2023-01-01 12:18:20,0,Christopher Schneider,Brian Harper,Thank you for your recent transaction. Your account balance is updated.
865.32,2023-01-03 08:43:31,0,Kelly Kane,Adam Warren,Thank you for your recent transaction. Your account balance is updated.
204.27,2023-01-05 11:57:27,0,Matthew Mcconnell,Kathleen Snyder,Thank you for your recent transaction. Your account balance is updated.
474.49,2023-01-04 08:43:02,0,Mark Harmon,Steven Moore,Thank you for your recent transaction. Your account balance is updated.
888.99,2023-01-02 08:34:52,0,Charles Rocha,Blake Graham,Thank you for your recent transaction. Your account balance is updated.
819.39,2023-01-01 10:02:36,0,Darryl Anderson,Jesus Rivera,Thank you for your recent transaction. Your account balance is updated.
15.39,2023-01-07 17:25:03,0,Gregory Valdez,Justin Roberts,Thank you for your recent transaction. Your account balance is updated.
756.07,2023-01-01 13:47:02,0,Barbara Wells,Kristen Green,Thank you for your recent transaction. Your account balance is updated.
763.0,2023-01-07 12:36:42,0,Joshua Wiley,Sarah Robinson,Thank you for your recent transaction. Your account balance is updated.
893.69,2023-01-02 10:37:23,0,Rachel Clark,Anna Barajas,Thank you for your recent transaction. Your account balance is updated.
103.05,2023-01-04 10:00:51,0,Keith Wang,Eric Mitchell,Thank you for your recent transaction. Your account balance is updated.
264.53,2023-01-01 13:13:48,0,Erin Cooper,Michael Nelson,Thank you for your recent transaction. Your account balance is updated.
374.61,2023-01-01 13:48:11,0,Samantha Henderson,Sophia Baxter,Thank you for your recent transaction. Your account balance is updated.
618.03,2023-01-01 08:28:04,0,Jackie Taylor,Zachary Tanner,Thank you for your recent transaction. Your account balance is updated.
872.09,2023-01-01 08:12:51,0,Brittany Case,Deanna Phillips,Thank you for your recent transaction. Your account balance is updated.
22.64,2023-01-05 10:58:49,0,Shannon Adams,Carol Green,Thank you for your recent transaction. Your account balance is updated.
728.22,2023-01-03 14:44:31,0,Jonathan Houston,Ashley Willis,Thank you for your recent transaction. Your account balance is updated.
878.94,2023-01-05 15:02:59,0,Thomas Nelson,Megan Jackson,Thank you for your recent transaction. Your account balance is updated.
860.15,2023-01-05 14:29:59,0,Suzanne Wilson,Kevin Johnson,Thank you for your recent transaction. Your account balance is updated.
87.55,2023-01-01 12:48:27,0,Carrie Golden,Briana Bowman,Thank you for your recent transaction. Your account balance is updated.
2054.06,2023-01-07 09:04:32,1,Patricia Chavez,Billy Chambers,Kitchen east laugh less. Urgent action required!
794.47,2023-01-07 17:00:03,0,Lawrence Curtis,Nancy Rivera,Thank you for your recent transaction. Your account balance is updated.
884.9,2023-01-01 08:07:19,0,Luis Holder,Leroy Douglas,Thank you for your recent transaction. Your account balance is updated.
498.91,2023-01-02 14:17:30,0,Pamela Mcclain,Kristin Greer,Thank you for your recent transaction. Your account balance is updated.
246.82,2023-01-02 16:02:59,0,Alexander Campos,Nathan Davis,Thank you for your recent transaction. Your account balance is updated.
